
day,entity,product,price_tier,anticipation_method,payment_method,installments,amount_transacted,quantity_transactions,quantity_of_merchants
2025-01-20,PJ,tap,aggressive,D1Anticipation,credit,6,145654.68,44,39
2025-01-20,PF,tap,intermediary,D0/Nitro,credit,6,3000,1,1
2025-01-20,PJ,pos,intermediary,D1Anticipation,credit,6,862026.1,450,360
2025-01-20,PJ,pos,aggressive,D0/Nitro,credit,6,31696.21,19,15
2025-01-20,PJ,tap,intermediary,D0/Nitro,credit,6,190,1,1
2025-01-20,PJ,pos,domination,D1Anticipation,credit,6,551088.86,278,216
2025-01-20,PJ,tap,normal,D0/Nitro,credit,6,216360.63,156,146
2025-01-20,PF,tap,intermediary,D1Anticipation,credit,6,1490.48,2,2
2025-01-20,PJ,pos,normal,D0/Nitro,credit,6,240107.08,166,151
2025-01-20,PF,tap,normal,D0/Nitro,credit,6,1368963,1312,1255
2025-01-20,PJ,pos,aggressive,D1Anticipation,credit,6,1029787.3,707,585
2025-01-20,PF,link,aggressive,D0/Nitro,credit,6,1063.39,1,1
2025-01-20,PJ,link,normal,D1Anticipation,credit,6,1504363.62,833,783
2025-01-20,PJ,tap,normal,D1Anticipation,credit,6,918297,423,404
2025-01-20,PF,pos,normal,D0/Nitro,credit,7,2366.59,1,1
2025-01-20,PJ,link,normal,D1Anticipation,credit,7,179878.19,83,78
2025-01-20,PJ,tap,normal,D0/Nitro,credit,7,44141.48,32,31
2025-01-20,PF,link,normal,D1Anticipation,credit,7,94262.01,75,73
2025-01-20,PF,link,normal,D0/Nitro,credit,7,147499.06,153,150
2025-01-20,PF,pos,normal,D1Anticipation,credit,7,7347.99,4,3
2025-01-20,PJ,pos,domination,D1Anticipation,credit,7,73363.18,32,31
2025-01-20,PF,tap,intermediary,D1Anticipation,credit,7,7500,1,1
2025-01-20,PJ,pos,aggressive,D1Anticipation,credit,7,120693.53,87,75
2025-01-20,PJ,link,domination,D1Anticipation,credit,7,5602.31,4,4
2025-01-20,PF,tap,normal,D1Anticipation,credit,7,707933.23,526,518
2025-01-20,PJ,link,domination,D0/Nitro,credit,7,3099.43,2,2
2025-01-20,PJ,pos,intermediary,D1Anticipation,credit,7,99509.42,52,48
2025-01-20,PJ,pos,aggressive,D0/Nitro,credit,7,3799.88,2,2
2025-01-20,PJ,tap,aggressive,D0/Nitro,credit,7,700,1,1
2025-01-20,PJ,link,intermediary,D1Anticipation,credit,7,17636.93,13,10
2025-01-20,PF,tap,normal,D0/Nitro,credit,7,460792.37,413,394
2025-01-20,PJ,pos,normal,D1Anticipation,credit,7,645714.59,382,368
2025-01-20,PJ,tap,intermediary,D1Anticipation,credit,7,19266.8,5,4
2025-01-20,PJ,pos,normal,D0/Nitro,credit,7,54736.94,45,42
2025-01-20,PJ,link,aggressive,D1Anticipation,credit,7,31718.48,13,13
2025-01-20,PJ,link,normal,D0/Nitro,credit,7,46424.67,43,43
2025-01-20,PJ,tap,aggressive,D1Anticipation,credit,7,64344.69,14,13
2025-01-20,PJ,link,aggressive,D0/Nitro,credit,7,1850,2,2
2025-01-20,PJ,tap,normal,D1Anticipation,credit,7,201889.76,97,93
2025-01-20,PJ,tap,intermediary,D0/Nitro,credit,7,1183.3,1,1
2025-01-20,PJ,pos,intermediary,D0/Nitro,credit,8,2433,3,2
2025-01-20,PF,tap,normal,D1Anticipation,credit,8,1143614.2,739,708
2025-01-20,PJ,link,domination,D0/Nitro,credit,8,1210,1,1
2025-01-20,PJ,link,aggressive,D1Anticipation,credit,8,42871.1,25,22
2025-01-20,PJ,pos,domination,D1Anticipation,credit,8,157723.98,65,62
2025-01-20,PJ,link,aggressive,D0/Nitro,credit,8,5167.82,3,3
2025-01-20,PJ,link,intermediary,D0/Nitro,credit,8,3675.04,4,3
2025-01-20,PF,link,normal,D0/Nitro,credit,8,190246.76,160,159
2025-01-20,PJ,link,domination,D1Anticipation,credit,8,16480.82,5,5
2025-01-20,PJ,pos,normal,D1Anticipation,credit,8,1254115.92,658,604
2025-01-20,PF,link,aggressive,D1Anticipation,credit,8,1000,1,1
2025-01-20,PJ,tap,normal,D1Anticipation,credit,8,603581.52,206,201
2025-01-20,PJ,tap,normal,D0/Nitro,credit,8,113200.14,69,68
2025-01-20,PF,pos,normal,D0/Nitro,credit,8,5064.97,3,3
2025-01-20,PJ,pos,aggressive,D1Anticipation,credit,8,254863.75,147,133
2025-01-20,PF,tap,aggressive,D1Anticipation,credit,8,838.49,1,1
2025-01-20,PJ,pos,normal,D0/Nitro,credit,8,61477.72,45,43
2025-01-20,PJ,tap,aggressive,D1Anticipation,credit,8,123803.52,14,13
2025-01-20,PJ,pos,intermediary,D1Anticipation,credit,8,158469.68,95,83
2025-01-20,PJ,tap,intermediary,D1Anticipation,credit,8,24708.49,9,9
2025-01-20,PJ,link,normal,D1Anticipation,credit,8,277615.03,133,132
2025-01-20,PF,tap,normal,D0/Nitro,credit,8,652534.32,486,471
2025-01-20,PJ,pos,aggressive,D0/Nitro,credit,8,13776.19,6,6
2025-01-20,PF,link,normal,D1Anticipation,credit,8,139747.11,102,102
2025-01-20,PJ,link,normal,D0/Nitro,credit,8,73624.23,54,54
2025-01-20,PJ,link,intermediary,D1Anticipation,credit,8,19342.13,12,11
2025-01-20,PF,pos,normal,D1Anticipation,credit,8,15085.83,7,7
2025-01-20,PJ,tap,domination,D1Anticipation,credit,8,2705,2,2
2025-01-20,PF,tap,normal,D1Anticipation,credit,9,380157.13,228,219
2025-01-20,PJ,link,normal,D0/Nitro,credit,9,24116.98,13,10
2025-01-20,PJ,tap,normal,D0/Nitro,credit,9,31358.7,14,14
2025-01-20,PJ,link,aggressive,D0/Nitro,credit,9,18000,2,1
2025-01-20,PJ,link,domination,D1Anticipation,credit,9,966.3,1,1
2025-01-20,PJ,pos,aggressive,D1Anticipation,credit,9,15126.84,16,15
2025-01-20,PJ,link,normal,D1Anticipation,credit,9,53701.59,25,25
2025-01-20,PJ,tap,aggressive,D1Anticipation,credit,9,9689.56,4,4
2025-01-20,PF,pos,normal,D1Anticipation,credit,9,6521.65,3,3
2025-01-20,PF,link,aggressive,D1Anticipation,credit,9,3600,1,1
2025-01-20,PF,link,normal,D0/Nitro,credit,9,76129.41,62,62
2025-01-20,PF,tap,normal,D0/Nitro,credit,9,161502.66,133,129
2025-01-20,PJ,tap,normal,D1Anticipation,credit,9,104654.83,49,46
2025-01-20,PJ,pos,normal,D1Anticipation,credit,9,286008.9,127,117
2025-01-20,PJ,link,aggressive,D1Anticipation,credit,9,15984.34,5,5
2025-01-20,PJ,pos,normal,D0/Nitro,credit,9,19276.09,12,12
2025-01-20,PF,link,normal,D1Anticipation,credit,9,46258.32,37,36
2025-01-20,PJ,pos,intermediary,D1Anticipation,credit,9,35968.63,15,14
2025-01-20,PJ,link,intermediary,D1Anticipation,credit,9,1991.84,2,2
2025-01-20,PJ,pos,domination,D1Anticipation,credit,9,50373.83,16,14
2025-01-20,PJ,pos,intermediary,D1Anticipation,credit,10,1726268.56,564,413
2025-01-20,PJ,tap,normal,D1Anticipation,credit,10,2842951.35,923,838
2025-01-20,PJ,link,domination,D1Anticipation,credit,10,248767.85,38,28
2025-01-20,PJ,link,domination,D0/Nitro,credit,10,33834.93,16,9
2025-01-20,PJ,link,normal,D1Anticipation,credit,10,1412086.88,570,522
2025-01-20,PF,link,normal,D0/Nitro,credit,10,771996.11,544,529
2025-01-20,PJ,pos,normal,D1Anticipation,credit,10,7618890.79,2990,2636
2025-01-20,PJ,tap,domination,D1Anticipation,credit,10,227998.02,27,22
2025-01-20,PJ,tap,aggressive,D0/Nitro,credit,10,35022.79,9,8
2025-01-20,PF,pos,intermediary,D1Anticipation,credit,10,3217.2,2,1
2025-01-20,PF,link,aggressive,D1Anticipation,credit,10,3708.51,2,2
2025-01-20,PJ,tap,domination,D0/Nitro,credit,10,6173.59,1,1
2025-01-20,PF,pos,normal,D1Anticipation,credit,10,43450.43,26,24
2025-01-20,PF,pos,normal,D0/Nitro,credit,10,4979.74,3,3
2025-01-20,PJ,pos,domination,D0/Nitro,credit,10,7990.3,9,6
2025-01-20,PF,tap,aggressive,D0/Nitro,credit,10,2000,4,1
2025-01-20,PF,tap,domination,D1Anticipation,credit,10,29150,7,2
2025-01-20,PJ,tap,aggressive,D1Anticipation,credit,10,466789.51,106,96
2025-01-20,PJ,tap,intermediary,D1Anticipation,credit,10,156086.17,40,35
2025-01-20,PF,tap,normal,D1Anticipation,credit,10,5818706.29,3162,2912
2025-01-20,PJ,pos,normal,D0/Nitro,credit,10,466153.13,245,201
2025-01-20,PF,link,normal,D1Anticipation,credit,10,690319.58,417,407
2025-01-20,PJ,pos,aggressive,D0/Nitro,credit,10,49708.56,35,24
2025-01-20,PF,link,domination,D0/Nitro,credit,10,4800,2,1
2025-01-20,PJ,pos,aggressive,D1Anticipation,credit,10,2026361.26,803,665
2025-01-20,PF,tap,intermediary,D0/Nitro,credit,10,3026.27,1,1
2025-01-20,PF,pos,domination,D1Anticipation,credit,10,1550,1,1
2025-01-20,PJ,link,intermediary,D1Anticipation,credit,10,129898.11,52,46
2025-01-20,PJ,link,aggressive,D0/Nitro,credit,10,37214.65,17,16
2025-01-20,PJ,link,intermediary,D0/Nitro,credit,10,13255.19,8,7
2025-01-20,PJ,pos,domination,D1Anticipation,credit,10,1286418.62,452,282
2025-01-20,PJ,link,normal,D0/Nitro,credit,10,454842.35,236,227
2025-01-20,PF,tap,aggressive,D1Anticipation,credit,10,11527.65,8,7
2025-01-20,PF,tap,intermediary,D1Anticipation,credit,10,7270,2,2
2025-01-20,PJ,link,aggressive,D1Anticipation,credit,10,170107.67,66,60
2025-01-20,PJ,pos,intermediary,D0/Nitro,credit,10,6117.54,6,5
2025-01-20,PF,tap,normal,D0/Nitro,credit,10,2590910.37,1654,1550
2025-01-20,PJ,tap,normal,D0/Nitro,credit,10,483232.3,216,193
2025-01-20,PJ,pos,aggressive,D1Anticipation,credit,11,30604.21,4,4
2025-01-20,PJ,pos,normal,D0/Nitro,credit,11,10807.28,2,2
2025-01-20,PJ,pos,intermediary,D1Anticipation,credit,11,27810.64,12,7
2025-01-20,PJ,pos,domination,D1Anticipation,credit,11,52470.9,4,4
2025-01-20,PF,tap,normal,D0/Nitro,credit,11,65501.1,51,47
2025-01-20,PJ,tap,normal,D0/Nitro,credit,11,8719.65,4,4
2025-01-20,PJ,tap,aggressive,D1Anticipation,credit,11,32244.54,13,4
2025-01-20,PF,pos,normal,D0/Nitro,credit,11,3553,1,1
2025-01-20,PJ,link,normal,D0/Nitro,credit,11,24302.08,14,14
2025-01-20,PJ,link,normal,D1Anticipation,credit,11,34970.3,15,14
2025-01-20,PF,tap,normal,D1Anticipation,credit,11,124569.55,64,62
2025-01-20,PJ,pos,normal,D1Anticipation,credit,11,199975.03,63,60
2025-01-20,PF,link,normal,D1Anticipation,credit,11,13153.49,9,9
2025-01-20,PJ,link,aggressive,D1Anticipation,credit,11,3501.44,2,2
2025-01-20,PJ,link,intermediary,D1Anticipation,credit,11,3909.3,3,3
2025-01-20,PF,pos,normal,D1Anticipation,credit,11,2266.04,1,1
2025-01-20,PJ,tap,normal,D1Anticipation,credit,11,61832.64,19,17
2025-01-20,PF,link,normal,D0/Nitro,credit,11,49170.31,26,24
2025-01-20,PF,link,normal,D0/Nitro,credit,12,685973.68,521,499
2025-01-20,PJ,pos,normal,D0/Nitro,credit,12,368625.9,116,96
2025-01-20,PF,tap,normal,D1Anticipation,credit,12,3847254.81,1714,1575
2025-01-20,PJ,tap,normal,D0/Nitro,credit,12,301130.57,137,116
2025-01-20,PJ,tap,normal,D1Anticipation,credit,12,2815780.05,580,508
2025-01-20,PJ,tap,domination,D1Anticipation,credit,12,118775.76,19,15
2025-01-20,PJ,pos,domination,D1Anticipation,credit,12,1286150.27,347,189
2025-01-20,PJ,link,domination,D1Anticipation,credit,12,146789.45,36,18
2025-01-20,PJ,pos,normal,D1Anticipation,credit,12,4354480.59,1223,1065
2025-01-20,PF,tap,normal,D0/Nitro,credit,12,1767783.79,1167,1048
2025-01-20,PJ,pos,intermediary,D1Anticipation,credit,12,765495.77,220,171
2025-01-20,PJ,link,aggressive,D1Anticipation,credit,12,130279.94,44,40
2025-01-20,PJ,tap,intermediary,D1Anticipation,credit,12,176988.98,17,13
2025-01-20,PJ,pos,aggressive,D0/Nitro,credit,12,8003.8,4,4
2025-01-20,PF,pos,normal,D1Anticipation,credit,12,36021.04,17,15
2025-01-20,PF,link,intermediary,D1Anticipation,credit,12,11999.06,2,1
2025-01-20,PJ,link,normal,D0/Nitro,credit,12,302406.85,153,149
2025-01-20,PJ,link,domination,D0/Nitro,credit,12,10062,3,1
2025-01-20,PF,tap,intermediary,D1Anticipation,credit,12,12928.5,4,1
2025-01-20,PF,link,aggressive,D1Anticipation,credit,12,735.78,2,2
2025-01-20,PF,link,normal,D1Anticipation,credit,12,428990.34,310,296
2025-01-20,PJ,link,intermediary,D1Anticipation,credit,12,110958.39,41,31
2025-01-20,PF,tap,aggressive,D1Anticipation,credit,12,58325.79,12,9
2025-01-20,PJ,pos,intermediary,D0/Nitro,credit,12,29245.82,8,5
2025-01-20,PJ,pos,aggressive,D1Anticipation,credit,12,1296110.75,344,267
2025-01-20,PJ,tap,aggressive,D0/Nitro,credit,12,10140.75,5,4
2025-01-20,PJ,pos,domination,D0/Nitro,credit,12,53937.75,10,6
2025-01-20,PJ,link,aggressive,D0/Nitro,credit,12,23403.73,10,8
2025-01-20,PJ,tap,aggressive,D1Anticipation,credit,12,316773.98,76,52
2025-01-20,PJ,link,intermediary,D0/Nitro,credit,12,20776.69,8,8
2025-01-20,PJ,link,normal,D1Anticipation,credit,12,883807,358,340
2025-01-21,PJ,pix,normal,Pix,uninformed,1,17754616.5,348701,66421
2025-01-21,PJ,pix,domination,Pix,uninformed,1,1761834.65,13187,1300
2025-01-21,PF,pix,normal,Pix,uninformed,1,2451506.24,23019,11459
2025-01-21,PF,tap,normal,D0/Nitro,credit,1,8395320.92,54937,42602
2025-01-21,PJ,pos,intermediary,D0/Nitro,debit,1,91305.34,2450,169
2025-01-21,PJ,link,domination,D1Anticipation,credit,1,73016.99,93,74
2025-01-21,PJ,link,intermediary,D0/Nitro,credit,1,5284.53,12,10
2025-01-21,PF,tap,intermediary,D0/Nitro,debit,1,312.12,4,4
2025-01-21,PF,pos,normal,D0/Nitro,debit,1,36190.77,972,227
2025-01-21,PF,link,intermediary,D1Anticipation,credit,1,650,1,1
2025-01-21,PF,tap,intermediary,D1Anticipation,debit,1,54.6,2,2
2025-01-21,PJ,tap,intermediary,D0/Nitro,debit,1,2358.85,9,7
2025-01-21,PF,tap,normal,D1Anticipation,credit,1,3955588.93,20561,16739
2025-01-21,PJ,pix,intermediary,Pix,uninformed,1,2064926.96,25983,3010
2025-01-21,PJ,pos,intermediary,D1Anticipation,credit,1,1649459.42,18186,3556
2025-01-21,PF,pos,normal,D1Anticipation,credit,1,57042.04,919,470
2025-01-21,PF,tap,normal,D0/Nitro,debit,1,2567823.46,44133,27932
2025-01-21,PF,bank_slip,normal,Bank Slip,uninformed,1,210646.73,320,226
2025-01-21,PJ,tap,aggressive,D0/Nitro,credit,1,62591.71,72,50
2025-01-21,PF,tap,aggressive,D1Anticipation,credit,1,22712.05,27,19
2025-01-21,PJ,tap,domination,D0/Nitro,credit,1,3878.36,7,6
2025-01-21,PJ,link,intermediary,D1Anticipation,credit,1,84464.74,190,155
2025-01-21,PF,pos,aggressive,D1Anticipation,debit,1,576.99,12,7
2025-01-21,PJ,tap,intermediary,D1Anticipation,credit,1,139378.67,125,84
2025-01-21,PJ,bank_slip,intermediary,Bank Slip,uninformed,1,9491.2,6,6
2025-01-21,PF,pos,aggressive,D1Anticipation,credit,1,250.86,5,2
2025-01-21,PJ,pos,aggressive,D1Anticipation,debit,1,3723052.47,71823,9775
2025-01-21,PJ,tap,aggressive,D0/Nitro,debit,1,7724.72,52,25
2025-01-21,PF,pos,intermediary,D1Anticipation,debit,1,185,4,2
2025-01-21,PF,tap,intermediary,D1Anticipation,credit,1,1477.4,9,7
2025-01-21,PJ,tap,domination,D0/Nitro,debit,1,222.26,3,3
2025-01-21,PJ,link,aggressive,D0/Nitro,credit,1,21527.72,40,31
2025-01-21,PF,tap,domination,D1Anticipation,debit,1,104.6,4,1
2025-01-21,PF,bank_slip,aggressive,Bank Slip,uninformed,1,200,1,1
2025-01-21,PJ,pix,aggressive,Pix,uninformed,1,3109729.7,50595,7396
2025-01-21,PF,pos,normal,D0/Nitro,credit,1,17903.55,343,179
2025-01-21,PJ,pos,domination,D1Anticipation,credit,1,1166189.3,9739,1441
2025-01-21,PJ,pos,intermediary,D0/Nitro,credit,1,70109.39,891,148
2025-01-21,PF,tap,aggressive,D0/Nitro,credit,1,5501.86,26,15
2025-01-21,PJ,tap,normal,D1Anticipation,credit,1,1919528.85,8110,6575
2025-01-21,PJ,bank_slip,aggressive,Bank Slip,uninformed,1,5337.08,14,7
2025-01-21,PF,tap,domination,D0/Nitro,credit,1,2075.97,5,3
2025-01-21,PJ,pos,intermediary,D1Anticipation,debit,1,2202566.42,37915,3923
2025-01-21,PF,link,intermediary,D0/Nitro,credit,1,31.75,1,1
2025-01-21,PF,pix,aggressive,Pix,uninformed,1,6509.39,31,13
2025-01-21,PJ,link,aggressive,D1Anticipation,credit,1,234182.49,422,341
2025-01-21,PJ,pos,aggressive,D1Anticipation,credit,1,2880598.82,34864,8863
2025-01-21,PJ,pos,aggressive,D0/Nitro,debit,1,214424.95,5368,529
2025-01-21,PJ,tap,normal,D0/Nitro,debit,1,330125.57,5163,3234
2025-01-21,PJ,tap,intermediary,D1Anticipation,debit,1,10969.33,65,48
2025-01-21,PF,pix,intermediary,Pix,uninformed,1,5625.59,10,5
2025-01-21,PJ,tap,intermediary,D0/Nitro,credit,1,69478.73,25,15
2025-01-21,PF,tap,domination,D0/Nitro,debit,1,52.6,3,1
2025-01-21,PJ,pos,domination,D0/Nitro,credit,1,19563.04,262,47
2025-01-21,PJ,pos,normal,D1Anticipation,credit,1,10936348.79,148469,66209
2025-01-21,PJ,pos,normal,D0/Nitro,debit,1,2076109.01,62725,13076
2025-01-21,PJ,tap,normal,D0/Nitro,credit,1,1324667.5,6344,4966
2025-01-21,PF,link,normal,D1Anticipation,credit,1,724575.57,3053,2893
2025-01-21,PJ,bank_slip,normal,Bank Slip,uninformed,1,470635.19,499,251
2025-01-21,PJ,tap,aggressive,D1Anticipation,credit,1,223831.24,296,224
2025-01-21,PJ,tap,aggressive,D1Anticipation,debit,1,23126.5,182,132
2025-01-21,PJ,pos,domination,D0/Nitro,debit,1,72247.82,773,52
2025-01-21,PF,tap,aggressive,D1Anticipation,debit,1,6760.31,22,9
2025-01-21,PF,tap,aggressive,D0/Nitro,debit,1,534.28,13,7
2025-01-21,PJ,tap,domination,D1Anticipation,debit,1,3779.95,39,15
2025-01-21,PJ,bank_slip,domination,Bank Slip,uninformed,1,15783.88,7,5
2025-01-21,PF,pix,domination,Pix,uninformed,1,254.9,2,2
2025-01-21,PF,link,normal,D0/Nitro,credit,1,1361450.68,6099,5606
2025-01-21,PF,tap,normal,D1Anticipation,debit,1,672303.26,15694,10079
2025-01-21,PF,pos,normal,D1Anticipation,debit,1,71622.07,1909,565
2025-01-21,PJ,pos,aggressive,D0/Nitro,credit,1,193718.83,2196,504
2025-01-21,PF,link,aggressive,D0/Nitro,credit,1,1261.11,5,5
2025-01-21,PJ,tap,domination,D1Anticipation,credit,1,141066.15,68,26
2025-01-21,PF,tap,intermediary,D0/Nitro,credit,1,11731.74,2,2
2025-01-21,PJ,pos,normal,D0/Nitro,credit,1,1698799.4,24191,10437
2025-01-21,PJ,pos,domination,D1Anticipation,debit,1,1491304.41,18649,1537
2025-01-21,PJ,tap,normal,D1Anticipation,debit,1,363169.56,5361,3630
2025-01-21,PJ,link,normal,D1Anticipation,credit,1,1361942.91,3983,3641
2025-01-21,PJ,link,normal,D0/Nitro,credit,1,541878.04,1516,1413
2025-01-21,PF,link,aggressive,D1Anticipation,credit,1,1134.33,5,5
2025-01-21,PF,tap,domination,D1Anticipation,credit,1,7702.5,8,5
2025-01-21,PJ,link,domination,D0/Nitro,credit,1,2487,6,3
2025-01-21,PJ,pos,normal,D1Anticipation,debit,1,12322312.74,292221,75345
2025-01-21,PF,tap,normal,D1Anticipation,credit,2,1791677.84,4082,3918
2025-01-21,PJ,link,intermediary,D1Anticipation,credit,2,78165.01,205,152
2025-01-21,PF,tap,intermediary,D1Anticipation,credit,2,1373.51,3,3
2025-01-21,PF,tap,domination,D1Anticipation,credit,2,1740,1,1
2025-01-21,PJ,pos,normal,D0/Nitro,credit,2,526249.79,1554,1375
2025-01-21,PF,link,intermediary,D0/Nitro,credit,2,728,2,2
2025-01-21,PJ,pos,intermediary,D0/Nitro,credit,2,15619.94,58,35
2025-01-21,PF,tap,aggressive,D0/Nitro,credit,2,2587.8,3,2
2025-01-21,PF,pos,normal,D0/Nitro,credit,2,7877.76,20,20
2025-01-21,PJ,link,normal,D1Anticipation,credit,2,1370947.84,3109,2848
2025-01-21,PJ,tap,intermediary,D1Anticipation,credit,2,30982.11,22,22
2025-01-21,PF,pos,normal,D1Anticipation,credit,2,26044.28,94,89
2025-01-21,PJ,link,domination,D1Anticipation,credit,2,58991.76,98,71
2025-01-21,PF,tap,aggressive,D1Anticipation,credit,2,7678.56,8,6
2025-01-21,PF,pos,intermediary,D1Anticipation,credit,2,165,1,1
2025-01-21,PJ,tap,normal,D0/Nitro,credit,2,402696.53,869,815
2025-01-21,PJ,tap,domination,D1Anticipation,credit,2,1960.74,7,6
2025-01-21,PF,link,aggressive,D1Anticipation,credit,2,1284.12,5,5
2025-01-21,PF,pos,aggressive,D1Anticipation,credit,2,580,2,1
2025-01-21,PF,link,aggressive,D0/Nitro,credit,2,418.56,2,2
2025-01-21,PJ,tap,normal,D1Anticipation,credit,2,937730.44,1631,1561
2025-01-21,PJ,pos,aggressive,D0/Nitro,credit,2,41555.03,141,109
2025-01-21,PF,tap,normal,D0/Nitro,credit,2,2410966.87,7207,6703
2025-01-21,PJ,link,aggressive,D0/Nitro,credit,2,6363.87,20,18
2025-01-21,PJ,link,aggressive,D1Anticipation,credit,2,189943.99,402,348
2025-01-21,PJ,pos,normal,D1Anticipation,credit,2,4677105.94,16023,13756
2025-01-21,PJ,pos,domination,D1Anticipation,credit,2,455704.64,1389,755
2025-01-21,PJ,tap,intermediary,D0/Nitro,credit,2,3690,3,2
2025-01-21,PJ,link,domination,D0/Nitro,credit,2,9527.26,14,7
2025-01-21,PF,link,intermediary,D1Anticipation,credit,2,708.38,3,3
2025-01-21,PF,tap,intermediary,D0/Nitro,credit,2,902.84,1,1
2025-01-21,PJ,pos,domination,D0/Nitro,credit,2,4039.8,18,13
2025-01-21,PF,link,normal,D0/Nitro,credit,2,807573.43,2539,2448
2025-01-21,PJ,pos,aggressive,D1Anticipation,credit,2,1150713.22,3902,2922
2025-01-21,PJ,tap,aggressive,D0/Nitro,credit,2,14168.92,11,11
2025-01-21,PF,link,normal,D1Anticipation,credit,2,730140.82,2259,2129
2025-01-21,PJ,tap,domination,D0/Nitro,credit,2,2482.79,1,1
2025-01-21,PJ,pos,intermediary,D1Anticipation,credit,2,966795.1,2234,1455
2025-01-21,PJ,link,intermediary,D0/Nitro,credit,2,5407.06,9,8
2025-01-21,PJ,tap,aggressive,D1Anticipation,credit,2,102090.5,98,91
2025-01-21,PJ,link,normal,D0/Nitro,credit,2,313660.85,725,682
2025-01-21,PJ,pos,intermediary,D1Anticipation,credit,3,812153.26,1481,1096
2025-01-21,PJ,link,normal,D0/Nitro,credit,3,379235.52,580,548
2025-01-21,PJ,link,domination,D0/Nitro,credit,3,11775.93,28,10
2025-01-21,PJ,tap,intermediary,D0/Nitro,credit,3,4244.66,3,3
2025-01-21,PJ,pos,intermediary,D0/Nitro,credit,3,18427.75,31,26
2025-01-21,PJ,pos,normal,D1Anticipation,credit,3,5976738.33,10680,9417
2025-01-21,PJ,link,domination,D1Anticipation,credit,3,171729.83,134,88
2025-01-21,PF,tap,domination,D0/Nitro,credit,3,1142.73,1,1
2025-01-21,PF,pos,aggressive,D1Anticipation,credit,3,998.22,1,1
2025-01-21,PJ,pos,domination,D0/Nitro,credit,3,9018.88,30,15
2025-01-21,PF,link,normal,D0/Nitro,credit,3,788787.52,1626,1579
2025-01-21,PJ,pos,aggressive,D0/Nitro,credit,3,28693.63,74,59
2025-01-21,PJ,tap,domination,D0/Nitro,credit,3,844,1,1
2025-01-21,PF,pos,normal,D0/Nitro,credit,3,8601.8,17,15
2025-01-21,PF,pos,intermediary,D1Anticipation,credit,3,809.76,1,1
2025-01-21,PJ,link,aggressive,D1Anticipation,credit,3,415047.3,514,394
2025-01-21,PF,tap,domination,D1Anticipation,credit,3,500,1,1
2025-01-21,PF,tap,normal,D0/Nitro,credit,3,2099790.69,3988,3785
2025-01-21,PF,link,normal,D1Anticipation,credit,3,1000834.25,1965,1847
2025-01-21,PF,tap,intermediary,D1Anticipation,credit,3,3255.61,3,3
2025-01-21,PJ,tap,aggressive,D1Anticipation,credit,3,141243.71,80,77
2025-01-21,PJ,link,aggressive,D0/Nitro,credit,3,20820.34,38,28
2025-01-21,PJ,tap,normal,D1Anticipation,credit,3,1052512.51,1221,1170
2025-01-21,PJ,tap,intermediary,D1Anticipation,credit,3,48130.68,33,32
2025-01-21,PJ,tap,normal,D0/Nitro,credit,3,387633.41,528,498
2025-01-21,PJ,pos,normal,D0/Nitro,credit,3,465001.33,801,731
2025-01-21,PJ,link,intermediary,D1Anticipation,credit,3,245078.86,278,196
2025-01-21,PF,tap,normal,D1Anticipation,credit,3,2013536.95,3048,2952
2025-01-21,PJ,link,intermediary,D0/Nitro,credit,3,12834.28,18,11
